age,education-num,capital-gain,capital-loss,hours-per-week,workclass_encoded,education_encoded,marital-status_encoded,occupation_encoded,relationship_encoded,race_encoded,sex_encoded,native-country_encoded,income_encoded
25.0,11,13061.665675340768,1872.8255915863278,30,2,8,4,11,3,4,1,39,0
34.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,4,0,4,1,39,1
50.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,12,0,4,1,39,1
72.0,7,13061.665675340768,1872.8255915863278,40,0,1,2,0,0,4,1,39,0
60.0,16,13061.665675340768,1872.8255915863278,55,7,10,2,10,0,4,1,39,0
41.0,12,15024.0,1872.8255915863278,60,4,7,2,10,0,4,1,39,1
71.0,4,13061.665675340768,1872.8255915863278,10,6,5,2,5,0,4,1,39,0
40.0,15,13061.665675340768,2339.0,35,6,14,0,8,1,4,0,39,0
22.0,13,13061.665675340768,1872.8255915863278,30,4,9,4,4,3,4,0,39,0
52.0,13,13061.665675340768,1872.8255915863278,38,4,9,4,10,1,4,1,39,0
30.0,10,13061.665675340768,1872.8255915863278,55,4,15,4,6,1,4,1,39,0
36.0,9,13061.665675340768,1872.8255915863278,30,0,11,5,0,1,4,0,39,0
40.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,7,0,4,1,39,0
31.0,12,13061.665675340768,1872.8255915863278,40,1,7,2,12,0,1,1,39,0
44.0,13,15024.0,1872.8255915863278,45,4,9,2,4,0,4,1,39,1
38.0,15,13061.665675340768,1872.8255915863278,40,2,14,2,10,0,2,1,39,1
46.0,15,13061.665675340768,1872.8255915863278,50,4,14,4,4,1,4,1,39,1
57.0,15,13061.665675340768,1872.8255915863278,55,1,14,0,4,1,2,1,39,1
39.0,7,13061.665675340768,1872.8255915863278,40,4,1,2,14,0,4,1,39,0
42.0,13,13061.665675340768,1872.8255915863278,55,4,9,0,4,1,4,0,39,1
43.0,11,13061.665675340768,1872.8255915863278,40,4,8,2,12,0,4,1,39,1
22.0,10,13061.665675340768,1872.8255915863278,17,4,15,4,12,1,4,0,39,0
44.0,13,13061.665675340768,1872.8255915863278,50,4,9,2,3,0,4,1,39,1
22.0,10,13061.665675340768,1872.8255915863278,15,0,15,4,0,3,1,0,35,0
37.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,12,5,4,0,39,1
20.0,10,13061.665675340768,1872.8255915863278,18,0,15,4,0,3,4,0,39,0
26.0,13,13061.665675340768,1872.8255915863278,80,7,9,4,1,1,4,0,39,0
35.0,9,13061.665675340768,1872.8255915863278,30,4,11,4,8,1,4,1,39,0
28.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,6,3,4,0,39,0
34.0,10,13061.665675340768,1872.8255915863278,35,4,15,4,1,1,1,0,24,0
17.0,6,13061.665675340768,1872.8255915863278,20,0,0,4,0,3,4,0,39,0
18.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,1,4,1,39,0
25.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,3,4,1,39,0
44.0,13,13061.665675340768,1872.8255915863278,50,5,9,2,3,0,4,1,39,1
39.0,10,13061.665675340768,1872.8255915863278,50,4,15,2,4,0,4,1,39,1
61.0,13,13061.665675340768,1848.0,40,4,9,2,10,0,4,1,39,1
19.0,10,13061.665675340768,1872.8255915863278,40,0,15,4,0,3,4,0,39,0
22.0,9,13061.665675340768,1872.8255915863278,40,4,11,6,1,3,4,0,39,0
19.0,10,13061.665675340768,1872.8255915863278,25,4,15,4,6,3,4,1,39,0
45.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,13,3,4,1,39,0
20.0,10,13061.665675340768,1872.8255915863278,25,4,15,4,1,3,4,0,39,0
37.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,7,1,1,0,30,0
26.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,3,1,4,1,39,0
17.0,6,13061.665675340768,1872.8255915863278,15,0,0,4,0,3,4,0,39,0
26.0,13,13061.665675340768,1872.8255915863278,55,4,9,2,4,5,4,0,39,1
58.0,9,13061.665675340768,1872.8255915863278,40,4,11,5,8,4,4,0,6,0
61.0,16,13061.665675340768,1872.8255915863278,25,0,10,2,0,0,4,1,39,1
64.0,9,8614.0,1872.8255915863278,50,4,11,6,12,1,4,0,10,1
19.0,9,13061.665675340768,1872.8255915863278,25,4,11,2,12,2,4,0,39,0
36.0,13,13061.665675340768,1872.8255915863278,30,4,9,0,6,1,4,1,39,0
47.0,12,13061.665675340768,1872.8255915863278,40,4,7,4,1,1,4,0,39,0
62.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,12,0,4,1,39,0
36.0,15,13061.665675340768,1872.8255915863278,40,7,14,4,10,1,4,1,39,0
38.0,10,13061.665675340768,1872.8255915863278,60,6,15,4,12,1,4,1,39,0
54.0,9,13061.665675340768,1872.8255915863278,48,4,11,2,3,0,4,1,39,1
31.0,13,13061.665675340768,1872.8255915863278,50,4,9,4,4,1,4,1,39,0
26.0,10,13061.665675340768,1872.8255915863278,40,4,15,5,5,3,4,1,39,0
50.0,9,13061.665675340768,1902.0,40,4,11,2,4,0,4,1,39,1
41.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,13,4,1,0,30,0
52.0,13,13061.665675340768,1872.8255915863278,40,2,9,2,11,0,4,1,39,1
28.0,9,13061.665675340768,1872.8255915863278,23,4,11,2,8,5,2,0,39,0
46.0,10,3137.0,1872.8255915863278,40,6,15,2,4,0,4,1,39,0
59.0,9,13061.665675340768,1872.8255915863278,35,0,11,6,0,1,4,0,39,0
30.0,10,13061.665675340768,1872.8255915863278,36,5,15,2,4,0,4,1,39,1
58.0,14,7688.0,1872.8255915863278,30,2,12,2,10,0,2,1,39,1
31.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,8,2,2,0,0,0
36.0,10,13061.665675340768,1872.8255915863278,48,4,15,2,7,0,4,1,39,0
31.0,1,13061.665675340768,1872.8255915863278,24,7,13,4,8,1,4,1,39,0
52.0,15,13061.665675340768,1872.8255915863278,70,6,14,2,10,0,4,1,39,1
29.0,10,3411.0,1872.8255915863278,70,4,15,2,4,0,4,1,26,0
48.0,14,13061.665675340768,1872.8255915863278,50,6,12,2,12,0,4,1,9,0
30.0,14,15024.0,1872.8255915863278,60,4,12,2,4,0,4,1,39,1
58.0,7,13061.665675340768,1872.8255915863278,50,4,1,2,14,0,4,1,39,0
20.0,10,13061.665675340768,1872.8255915863278,40,1,15,4,11,3,2,1,39,0
19.0,10,13061.665675340768,1872.8255915863278,3,4,15,4,8,3,4,1,39,0
63.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,8,1,4,0,39,0
51.0,13,13061.665675340768,1872.8255915863278,45,6,9,2,13,0,4,1,39,1
54.0,9,5178.0,1872.8255915863278,40,1,11,2,4,0,4,1,39,1
35.0,10,13061.665675340768,1872.8255915863278,40,0,15,4,0,3,4,0,39,0
47.0,10,13061.665675340768,1872.8255915863278,52,6,15,2,8,5,4,0,39,0
44.0,13,13061.665675340768,1872.8255915863278,45,4,9,2,4,0,4,1,39,0
38.26489245201149,4,13061.665675340768,1872.8255915863278,20,6,5,4,5,4,4,1,39,0
55.0,16,13061.665675340768,1872.8255915863278,40,4,10,2,10,0,4,1,39,1
43.0,14,13061.665675340768,1872.8255915863278,45,4,12,2,10,0,4,1,39,1
49.0,13,13061.665675340768,1872.8255915863278,30,4,9,3,14,4,4,1,4,0
27.0,15,13061.665675340768,1872.8255915863278,40,4,14,4,10,3,1,1,39,0
42.0,11,15024.0,1872.8255915863278,55,4,8,2,4,0,4,1,39,1
36.0,9,13061.665675340768,1872.8255915863278,40,0,11,2,0,0,4,1,39,0
32.0,9,13061.665675340768,1872.8255915863278,40,4,11,5,1,4,4,0,39,0
58.0,10,13061.665675340768,1872.8255915863278,55,2,15,2,1,5,2,0,39,0
63.0,5,13061.665675340768,1872.8255915863278,40,4,6,5,5,1,2,1,39,0
49.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,1,0,4,1,39,1
36.0,10,13061.665675340768,1872.8255915863278,60,5,15,2,11,0,4,1,39,1
46.0,10,13061.665675340768,1872.8255915863278,50,4,15,2,4,0,4,1,39,0
47.0,14,12624.070159722352,1872.8255915863278,55,4,12,2,4,0,4,1,39,1
39.0,9,13061.665675340768,1872.8255915863278,45,4,11,4,1,1,4,1,39,0
33.0,15,13061.665675340768,1872.8255915863278,65,4,14,2,4,0,1,1,24,1
43.0,9,13061.665675340768,1887.0,40,2,11,2,4,0,3,1,39,1
30.0,10,13061.665675340768,1872.8255915863278,68,4,15,2,10,0,4,1,39,0
39.0,11,13061.665675340768,1872.8255915863278,37,2,8,2,1,5,4,0,39,0
44.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,1,1,4,0,39,0
27.0,13,13061.665675340768,1872.8255915863278,45,4,9,4,13,1,4,1,39,0
38.26489245201149,12,13061.665675340768,1872.8255915863278,4,0,7,2,0,0,4,1,39,0
31.0,12,13061.665675340768,1872.8255915863278,3,4,7,4,10,3,4,1,39,0
34.0,9,13061.665675340768,1872.8255915863278,40,2,11,2,10,0,4,1,8,0
28.0,12,13061.665675340768,1872.8255915863278,60,4,7,4,14,3,4,1,39,0
55.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,7,0,4,1,39,1
36.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,3,1,4,0,39,0
42.0,10,7688.0,1872.8255915863278,45,4,15,2,14,0,2,1,39,1
67.0,13,13061.665675340768,1872.8255915863278,10,2,9,2,10,0,4,1,39,0
53.0,10,13061.665675340768,1872.8255915863278,60,5,15,6,12,1,4,0,39,0
43.0,10,13061.665675340768,1902.0,40,4,15,2,3,0,4,1,39,1
29.0,13,13061.665675340768,1872.8255915863278,42,2,9,4,13,1,4,0,39,0
19.0,10,13061.665675340768,1872.8255915863278,30,4,15,4,8,3,4,1,39,0
51.0,11,13061.665675340768,1872.8255915863278,40,4,8,2,12,0,4,1,39,1
21.0,11,13061.665675340768,1872.8255915863278,98,6,8,4,5,3,4,1,39,0
54.0,10,13061.665675340768,1872.8255915863278,40,4,15,5,4,1,4,0,39,0
42.0,15,7430.0,1872.8255915863278,40,6,14,0,10,4,4,1,39,1
41.0,10,13061.665675340768,1872.8255915863278,48,4,15,0,12,4,4,0,39,0
28.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,3,3,4,1,39,0
31.0,11,13061.665675340768,1872.8255915863278,40,4,8,0,6,4,4,0,39,0
38.26489245201149,9,13061.665675340768,1872.8255915863278,20,6,11,2,5,0,4,1,39,0
23.0,13,13061.665675340768,1872.8255915863278,16,4,9,4,10,1,4,0,39,0
40.0,9,13061.665675340768,1872.8255915863278,40,2,11,2,4,0,4,1,39,0
35.0,9,13061.665675340768,1872.8255915863278,50,4,11,2,12,0,4,1,39,0
24.0,9,13061.665675340768,1872.8255915863278,45,4,11,4,12,4,4,1,39,0
21.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,12,3,4,0,39,0
27.0,10,13061.665675340768,1872.8255915863278,30,4,15,2,6,0,4,1,39,0
40.0,13,13061.665675340768,1872.8255915863278,45,6,9,2,4,0,4,1,39,0
17.0,8,13061.665675340768,1872.8255915863278,25,4,2,4,1,3,4,0,39,0
27.0,2,13061.665675340768,1872.8255915863278,40,4,3,4,3,1,4,1,26,0
34.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,3,4,1,39,0
18.0,6,13061.665675340768,1872.8255915863278,15,4,0,4,8,2,2,1,39,0
39.0,13,13061.665675340768,1872.8255915863278,40,4,9,0,13,4,4,0,39,0
34.0,10,13061.665675340768,1872.8255915863278,65,5,15,2,4,0,4,1,39,1
44.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
18.0,7,13061.665675340768,1872.8255915863278,25,0,1,4,0,3,4,0,39,0
39.0,13,15024.0,1872.8255915863278,60,4,9,2,4,0,4,1,39,1
28.0,2,13061.665675340768,1872.8255915863278,35,4,3,3,8,3,3,0,6,0
30.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,1,4,0,39,0
60.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,1,2,4,0,39,0
58.0,9,13061.665675340768,1872.8255915863278,24,4,11,2,8,0,4,1,39,0
49.0,13,13061.665675340768,1872.8255915863278,60,4,9,2,3,0,4,1,39,0
61.0,9,13061.665675340768,1872.8255915863278,55,5,11,2,12,0,4,1,39,1
27.0,9,13061.665675340768,1872.8255915863278,38,4,11,0,1,1,4,1,39,0
59.0,12,13061.665675340768,1872.8255915863278,40,6,7,0,13,1,4,1,39,0
52.0,10,13061.665675340768,1872.8255915863278,40,1,15,2,4,5,1,0,39,1
42.0,13,13061.665675340768,1872.8255915863278,40,1,9,4,4,1,4,0,39,0
27.0,10,13061.665675340768,1872.8255915863278,34,4,15,4,8,1,4,0,39,0
41.0,14,13061.665675340768,1872.8255915863278,50,5,12,2,4,0,4,1,39,1
35.0,10,13061.665675340768,1872.8255915863278,30,0,15,4,0,1,2,1,39,0
50.0,13,13061.665675340768,1872.8255915863278,24,2,9,2,10,5,4,0,39,0
36.0,6,13061.665675340768,1872.8255915863278,40,4,0,2,3,0,4,1,39,0
21.0,9,13061.665675340768,1872.8255915863278,45,4,11,4,5,3,4,1,39,0
38.0,12,13061.665675340768,1872.8255915863278,45,4,7,2,3,0,4,1,39,0
46.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,10,1,4,0,39,0
59.0,10,13061.665675340768,1872.8255915863278,50,4,15,2,12,0,4,1,39,0
55.0,9,13061.665675340768,1872.8255915863278,45,4,11,4,1,1,4,0,39,0
49.0,14,13061.665675340768,1873.4160436810778,20,2,12,6,10,4,4,0,39,0
59.0,10,13061.665675340768,1872.8255915863278,50,5,15,2,3,0,4,1,39,1
38.0,10,13061.665675340768,1872.8255915863278,55,4,15,2,12,0,4,1,39,1
22.0,10,13061.665675340768,1872.8255915863278,25,4,15,4,14,3,4,1,39,0
28.0,8,13061.665675340768,1872.8255915863278,40,4,2,4,12,4,2,0,39,0
47.0,13,13061.665675340768,2415.0,60,4,9,2,4,0,4,1,39,1
59.0,10,13061.665675340768,1872.8255915863278,56,4,15,2,11,0,4,1,39,0
37.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,6,1,4,1,39,0
33.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,12,1,4,0,39,0
34.0,6,13061.665675340768,1872.8255915863278,40,4,0,2,6,0,4,1,32,0
35.0,14,13061.665675340768,1887.0,40,2,12,2,10,0,4,1,39,1
55.0,6,13061.665675340768,1872.8255915863278,40,4,0,4,8,1,4,1,39,0
18.0,8,13061.665675340768,1872.8255915863278,30,4,2,4,8,3,4,1,39,0
48.0,12,13061.665675340768,1872.8255915863278,30,4,7,2,10,5,4,0,39,1
48.0,14,13061.665675340768,1872.8255915863278,40,4,12,2,10,0,4,1,5,1
70.0,10,13061.665675340768,1872.8255915863278,25,0,15,6,0,1,4,0,39,0
27.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
43.0,14,13061.665675340768,1872.8255915863278,37,4,12,6,10,4,2,0,39,0
32.0,10,13061.665675340768,1872.8255915863278,38,4,15,2,10,0,4,1,39,1
62.0,9,13061.665675340768,1872.8255915863278,18,0,11,2,0,0,4,1,39,0
18.0,9,13061.665675340768,1872.8255915863278,20,0,11,4,0,3,4,1,39,0
50.0,13,13061.665675340768,1872.8255915863278,40,4,9,5,12,1,4,1,39,1
38.0,9,13061.665675340768,1872.8255915863278,15,6,11,4,3,1,0,1,39,0
18.0,5,13061.665675340768,1872.8255915863278,35,4,6,4,8,3,2,1,39,0
46.0,5,13061.665675340768,1872.8255915863278,35,4,6,0,12,1,4,1,39,0
26.0,10,13061.665675340768,1872.8255915863278,45,4,15,4,7,1,1,1,39,1
44.0,4,13061.665675340768,1872.8255915863278,40,4,5,2,7,5,4,0,6,0
32.0,10,13061.665675340768,1872.8255915863278,60,4,15,4,1,1,4,0,39,0
25.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,1,5,4,0,39,0
55.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,1,4,4,0,39,0
55.0,10,13061.665675340768,1872.8255915863278,40,1,15,4,1,4,4,1,39,0
25.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,1,5,4,0,39,0
40.0,13,13061.665675340768,1872.8255915863278,50,4,9,2,10,0,4,1,39,0
29.0,11,13061.665675340768,1872.8255915863278,50,4,8,4,3,1,4,1,39,0
60.0,7,13061.665675340768,1872.8255915863278,40,4,1,2,3,0,4,1,39,0
45.0,9,13061.665675340768,1872.8255915863278,45,4,11,2,14,0,4,1,39,0
43.0,9,13061.665675340768,1872.8255915863278,30,6,11,2,5,0,4,1,39,0
24.0,9,13061.665675340768,1872.8255915863278,55,4,11,4,12,3,4,0,39,0
34.0,13,13061.665675340768,1872.8255915863278,40,4,9,0,12,1,4,0,39,0
47.0,10,13061.665675340768,1872.8255915863278,60,6,15,4,5,1,4,1,39,0
24.0,9,13061.665675340768,1872.8255915863278,32,4,11,0,1,1,4,0,39,0
47.0,10,13061.665675340768,1872.8255915863278,38,7,15,2,8,0,4,1,39,0
18.0,7,13061.665675340768,1872.8255915863278,40,4,1,4,12,3,4,0,39,0
50.0,10,13061.665675340768,1485.0,40,5,15,2,12,0,4,1,39,0
22.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,1,2,4,1,39,0
49.0,13,13061.665675340768,1872.8255915863278,60,6,9,2,10,0,4,1,39,1
41.0,9,13061.665675340768,1485.0,40,4,11,2,4,0,4,1,39,1
68.0,9,13061.665675340768,1872.8255915863278,15,6,11,2,3,0,4,1,39,0
62.0,4,13061.665675340768,1872.8255915863278,35,6,5,6,5,2,4,0,39,0
25.0,13,13061.665675340768,1872.8255915863278,40,2,9,4,10,3,4,0,39,0
24.0,10,13061.665675340768,1872.8255915863278,24,4,15,4,7,1,4,0,26,0
44.0,13,13061.665675340768,1872.8255915863278,12,4,9,0,1,1,4,1,0,0
32.0,5,13061.665675340768,1872.8255915863278,40,4,6,2,5,0,2,1,39,0
49.0,14,13061.665675340768,1872.8255915863278,43,4,12,2,10,0,4,1,39,1
68.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,12,1,4,0,39,0
25.0,12,13061.665675340768,1872.8255915863278,40,4,7,4,12,3,4,0,29,0
47.0,13,13061.665675340768,1872.8255915863278,50,1,9,2,10,0,4,1,39,0
35.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,4,0,4,1,39,1
37.0,7,13061.665675340768,1872.8255915863278,40,6,1,2,14,0,4,1,39,0
57.0,9,13061.665675340768,1872.8255915863278,50,4,11,2,4,0,4,1,39,0
37.0,13,13061.665675340768,1848.0,40,4,9,2,4,5,4,0,39,1
34.0,6,13061.665675340768,1872.8255915863278,40,4,0,4,8,4,2,0,23,0
46.0,11,13061.665675340768,1872.8255915863278,36,2,8,0,4,1,4,0,39,0
21.0,7,13061.665675340768,1872.8255915863278,40,4,1,4,1,2,4,0,39,0
45.0,9,13061.665675340768,2258.0,44,4,11,0,5,1,4,1,39,1
17.0,9,13061.665675340768,1872.8255915863278,35,4,11,4,4,3,4,0,39,0
36.0,12,13061.665675340768,1872.8255915863278,70,5,7,2,10,0,4,1,39,0
33.0,8,13061.665675340768,1872.8255915863278,40,4,2,0,4,1,4,1,39,0
27.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,3,2,1,39,0
32.0,9,13061.665675340768,1872.8255915863278,48,4,11,2,3,0,4,1,39,0
24.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,4,2,0,39,0
37.0,9,13061.665675340768,1872.8255915863278,30,4,11,0,8,4,2,0,39,0
53.0,16,13061.665675340768,1872.8255915863278,50,7,10,2,10,0,4,1,39,1
44.0,10,14344.0,1872.8255915863278,40,4,15,0,1,3,4,1,39,1
43.0,9,13061.665675340768,1872.8255915863278,45,2,11,2,11,0,4,1,39,1
29.0,9,13061.665675340768,1872.8255915863278,52,4,11,4,8,2,2,0,39,0
47.0,13,13061.665675340768,1872.8255915863278,65,4,9,2,5,0,4,1,39,0
37.0,14,13061.665675340768,1872.8255915863278,60,6,12,4,4,1,4,1,39,0
43.0,15,12624.070159722352,1872.8255915863278,40,5,14,2,4,0,4,1,39,1
23.0,10,13061.665675340768,1872.8255915863278,20,4,15,4,12,1,2,0,39,0
50.0,13,13061.665675340768,1872.8255915863278,35,4,9,2,12,0,4,1,39,0
25.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,10,3,4,1,39,0
40.0,10,13061.665675340768,1872.8255915863278,50,4,15,4,4,1,4,1,39,0
39.0,11,7688.0,1872.8255915863278,40,4,8,2,3,0,4,1,39,1
41.0,9,13061.665675340768,1872.8255915863278,52,4,11,2,3,0,4,1,39,1
32.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,14,3,4,1,39,0
19.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,8,1,4,0,39,0
26.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,8,3,4,1,39,0
30.0,13,13061.665675340768,1872.8255915863278,40,2,9,2,10,0,4,1,39,0
34.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,4,0,4,1,39,0
41.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,1,1,4,0,26,0
42.0,13,13061.665675340768,1872.8255915863278,30,6,9,0,4,1,3,1,20,0
45.0,11,13061.665675340768,1872.8255915863278,40,4,8,2,10,0,4,1,39,1
22.0,10,13061.665675340768,1872.8255915863278,35,4,15,4,4,1,4,1,39,0
25.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,1,0,4,1,39,0
22.0,10,13061.665675340768,1872.8255915863278,20,1,15,4,1,3,2,1,39,0
46.0,15,15024.0,1872.8255915863278,40,7,14,2,4,0,4,1,39,1
48.0,10,13061.665675340768,1872.8255915863278,45,5,15,0,5,1,4,1,39,0
45.0,9,13061.665675340768,1872.8255915863278,52,4,11,2,7,0,4,1,39,1
19.0,10,13061.665675340768,1872.8255915863278,14,4,15,4,8,3,4,1,39,0
31.0,7,13061.665675340768,1872.8255915863278,40,4,1,2,7,0,4,1,39,0
30.0,10,13061.665675340768,1872.8255915863278,70,5,15,2,3,0,2,1,39,0
40.0,12,13061.665675340768,1872.8255915863278,50,6,7,2,5,0,4,1,39,1
60.0,10,13061.665675340768,1872.8255915863278,12,0,15,2,0,0,4,1,39,1
52.0,8,13061.665675340768,1872.8255915863278,40,0,2,2,0,5,2,0,39,1
22.0,10,13061.665675340768,1872.8255915863278,15,4,15,4,12,3,4,0,39,0
25.0,10,13061.665675340768,1872.8255915863278,38,4,15,0,8,3,2,1,39,0
51.0,14,13061.665675340768,1872.8255915863278,80,2,12,2,10,0,4,1,39,1
32.0,12,13061.665675340768,1872.8255915863278,62,4,7,2,7,0,4,1,39,0
51.0,13,13061.665675340768,1872.8255915863278,25,5,9,2,4,0,4,1,39,0
42.0,10,13061.665675340768,1872.8255915863278,50,4,15,0,12,1,4,1,39,1
39.0,9,13061.665675340768,1887.0,40,4,11,2,7,0,4,1,39,1
24.0,9,13061.665675340768,1872.8255915863278,45,4,11,2,3,0,4,1,39,0
52.0,9,13061.665675340768,1741.0,38,4,11,0,1,4,4,0,39,0
58.0,2,13061.665675340768,1872.8255915863278,40,0,3,3,0,4,0,1,39,0
43.0,14,13061.665675340768,1872.8255915863278,55,4,12,2,10,0,4,1,39,0
31.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,7,0,4,1,39,0
28.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,12,0,4,1,39,0
31.0,14,7688.0,1872.8255915863278,60,1,12,2,4,0,4,1,39,1
61.0,9,13061.665675340768,2051.0,20,4,11,2,3,0,4,1,39,0
26.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,10,3,4,0,39,0
46.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,8,1,4,1,39,0
62.0,9,13061.665675340768,1872.8255915863278,40,0,11,2,0,0,4,1,39,1
50.0,14,13061.665675340768,1872.8255915863278,35,4,12,0,10,1,4,0,39,0
18.0,7,13061.665675340768,1872.8255915863278,5,4,1,4,1,3,4,0,39,0
23.0,13,13061.665675340768,1872.8255915863278,48,4,9,4,12,1,4,1,39,0
21.0,10,13061.665675340768,1762.0,28,4,15,4,12,3,4,0,39,0
46.0,12,13061.665675340768,1872.8255915863278,36,4,7,2,14,0,3,1,39,0
38.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,12,4,4,0,39,0
53.0,8,13061.665675340768,1872.8255915863278,40,4,2,0,5,3,4,1,39,0
53.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,12,0,4,1,39,1
50.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,3,0,4,1,39,1
26.0,9,13061.665675340768,1872.8255915863278,25,4,11,4,8,4,4,1,39,0
46.0,14,8614.0,1872.8255915863278,55,2,12,0,10,1,4,0,39,1
44.0,13,13061.665675340768,1872.8255915863278,40,2,9,2,10,0,4,1,39,1
36.0,14,13061.665675340768,1872.8255915863278,50,2,12,2,10,0,4,1,39,1
20.0,10,13061.665675340768,1872.8255915863278,30,4,15,4,8,1,4,0,39,0
35.0,4,13061.665675340768,1872.8255915863278,40,4,5,2,13,0,4,1,26,0
40.0,13,13061.665675340768,1872.8255915863278,20,7,9,2,4,5,4,0,39,0
70.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,12,0,4,1,39,0
57.0,4,13061.665675340768,1872.8255915863278,50,4,5,2,12,0,4,1,39,0
18.0,7,13061.665675340768,1872.8255915863278,5,4,1,4,3,3,4,1,39,0
45.0,13,2829.0,1872.8255915863278,60,6,9,2,12,0,4,1,39,0
52.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,10,0,4,1,39,1
24.0,9,13061.665675340768,1872.8255915863278,40,0,11,4,0,3,4,1,39,0
42.0,13,13061.665675340768,1872.8255915863278,60,5,9,2,3,0,2,1,39,0
28.0,9,13061.665675340768,1872.8255915863278,45,2,11,5,14,3,4,1,39,0
32.0,11,13061.665675340768,1872.8255915863278,60,4,8,4,13,4,4,0,39,0
56.0,13,13061.665675340768,1872.8255915863278,40,1,9,0,1,1,4,1,39,0
44.0,2,13061.665675340768,1872.8255915863278,40,4,3,2,8,5,1,0,40,0
20.0,10,13061.665675340768,1872.8255915863278,30,4,15,4,12,4,2,0,39,0
32.0,13,13061.665675340768,1872.8255915863278,60,4,9,2,4,0,4,1,39,1
59.0,10,3325.0,1872.8255915863278,40,4,15,5,1,2,4,1,39,0
21.0,9,2176.0,1872.8255915863278,40,4,11,4,6,2,2,1,39,0
32.0,14,13061.665675340768,1872.8255915863278,40,4,12,2,10,0,4,1,39,1
49.0,9,5013.0,1872.8255915863278,40,4,11,2,12,0,4,1,39,0
22.0,13,1055.0,1872.8255915863278,30,4,9,4,1,3,4,0,39,0
51.0,10,13061.665675340768,1872.8255915863278,50,5,15,2,4,0,4,1,39,1
33.0,9,3411.0,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
23.0,13,13061.665675340768,1872.8255915863278,50,4,9,4,12,1,4,1,39,0
34.0,9,13061.665675340768,1872.8255915863278,30,4,11,4,8,4,2,1,39,0
53.0,8,13061.665675340768,1872.8255915863278,40,4,2,0,14,1,4,0,39,0
44.0,13,13061.665675340768,1872.8255915863278,45,4,9,2,1,0,4,1,39,0
60.0,10,13061.665675340768,1872.8255915863278,40,4,15,6,11,1,2,0,39,0
55.0,10,13061.665675340768,1872.8255915863278,38,4,15,2,3,0,4,1,39,0
57.0,9,13061.665675340768,1872.8255915863278,30,6,11,2,5,0,4,1,39,0
59.0,16,13061.665675340768,1872.8255915863278,50,4,10,2,10,0,4,1,39,0
26.0,10,13061.665675340768,1872.8255915863278,40,0,15,4,0,3,1,1,30,0
